Blackstar,Silverline Deluxe,Modulation,Modulation Level,Adjusts level/mix of modulation effect,16,,0,127,,,,,0-based,,0-127: Modulation level
Blackstar,Silverline Deluxe,Modulation,Modulation Rate,Adjusts rate/speed of modulation effect,17,,0,127,,,,,0-based,,0-127: Modulation rate
Blackstar,Silverline Deluxe,Delay,Delay Effect: Linear,Selects Linear delay effect,18,,0,0,,,,,0-based,,0: Linear delay selected
Blackstar,Silverline Deluxe,Delay,Delay Effect: Analogue,Selects Analogue delay effect,18,,1,1,,,,,0-based,,1: Analogue delay selected
Blackstar,Silverline Deluxe,Delay,Delay Effect: Tape,Selects Tape delay effect,18,,2,2,,,,,0-based,,2: Tape delay selected
Blackstar,Silverline Deluxe,Delay,Delay Effect: Multi,Selects Multi delay effect,18,,3,3,,,,,0-based,,3: Multi delay selected
Blackstar,Silverline Deluxe,Delay,Delay Adjust 1,Adjusts first parameter of selected delay effect,19,,0,127,,,,,0-based,,0-127: Parameter value
Blackstar,Silverline Deluxe,Delay,Delay Adjust 2,Adjusts second parameter of selected delay effect,20,,0,127,,,,,0-based,,0-127: Parameter value
Blackstar,Silverline Deluxe,Delay,Delay Level,Adjusts level/mix of delay effect,21,,0,127,,,,,0-based,,0-127: Delay level
Blackstar,Silverline Deluxe,Reverb,Reverb Effect: Room,Selects Room reverb effect,22,,0,0,,,,,0-based,,0: Room reverb selected
Blackstar,Silverline Deluxe,Reverb,Reverb Effect: Hall,Selects Hall reverb effect,22,,1,1,,,,,0-based,,1: Hall reverb selected
Blackstar,Silverline Deluxe,Reverb,Reverb Effect: Spring,Selects Spring reverb effect,22,,2,2,,,,,0-based,,2: Spring reverb selected
Blackstar,Silverline Deluxe,Reverb,Reverb Effect: Plate,Selects Plate reverb effect,22,,3,3,,,,,0-based,,3: Plate reverb selected
Blackstar,Silverline Deluxe,Reverb,Reverb Adjust 1,Adjusts first parameter of selected reverb effect,23,,0,127,,,,,0-based,,0-127: Parameter value
Blackstar,Silverline Deluxe,Reverb,Reverb Adjust 2,Adjusts second parameter of selected reverb effect,24,,0,127,,,,,0-based,,0-127: Parameter value
Blackstar,Silverline Deluxe,Reverb,Reverb Level,Adjusts level/mix of reverb effect,25,,0,127,,,,,0-based,,0-127: Reverb level
Blackstar,Silverline Deluxe,Modulation,Modulation: On,Enables modulation effect,64,,127,127,,,,,0-based,,127: Modulation enabled
Blackstar,Silverline Deluxe,Modulation,Modulation: Off,Disables modulation effect,64,,0,0,,,,,0-based,,0: Modulation disabled
Blackstar,Silverline Deluxe,Delay,Delay: On,Enables delay effect,65,,127,127,,,,,0-based,,127: Delay enabled
Blackstar,Silverline Deluxe,Delay,Delay: Off,Disables delay effect,65,,0,0,,,,,0-based,,0: Delay disabled
Blackstar,Silverline Deluxe,Reverb,Reverb: On,Enables reverb effect,66,,127,127,,,,,0-based,,127: Reverb enabled
Blackstar,Silverline Deluxe,Reverb,Reverb: Off,Disables reverb effect,66,,0,0,,,,,0-based,,0: Reverb disabled
Blackstar,Silverline Deluxe,Delay,Delay Tap,Tap tempo for delay time,68,,127,127,,,,,0-based,,127: Tap (momentary)
Blackstar,Silverline Deluxe,Routing,Effects Loop Mode: On,Enables effects loop,69,,127,127,,,,,0-based,,127: Effects loop enabled
Blackstar,Silverline Deluxe,Routing,Effects Loop Mode: Off,Disables effects loop,69,,0,0,,,,,0-based,,0: Effects loop disabled
Blackstar,Silverline Deluxe,Output,Super Wide Stereo: On,Enables super wide stereo mode,70,,127,127,,,,,0-based,,127: Super wide stereo enabled
Blackstar,Silverline Deluxe,Output,Super Wide Stereo: Off,Disables super wide stereo mode,70,,0,0,,,,,0-based,,0: Super wide stereo disabled
Blackstar,Silverline Deluxe,System,Save Current Patch,Saves current settings to the active patch,119,,127,127,,,,,0-based,,127: Save patch (momentary)
