Source Audio,Ventris,Engine B,Engine Param 2 B,Engine-specific parameter 2 for engine B,40,,0,127,,,,,0-based,Function depends on selected reverb engine,0-127: Parameter value
Source Audio,Ventris,Engine B,Engine Param 3 B,Engine-specific parameter 3 for engine B,41,,0,127,,,,,0-based,Function depends on selected reverb engine,0-127: Parameter value
Source Audio,Ventris,Engine B,Engine Param 4 B,Engine-specific parameter 4 for engine B,42,,0,127,,,,,0-based,Function depends on selected reverb engine,0-127: Parameter value
Source Audio,Ventris,Engine B,Engine Param 5 B,Engine-specific parameter 5 for engine B,43,,0,127,,,,,0-based,Function depends on selected reverb engine,0-127: Parameter value
Source Audio,Ventris,Engine B,Engine Special Control B,Engine-specific special control for engine B,44,,0,127,,,,,0-based,Function depends on selected reverb engine,0-127: Control value
Source Audio,Ventris,Global,Dual/Single Mode,Controls how engines A and B are used,50,,0,3,,,,,0-based,,"0: Selects Reverb A; 1: Selects Reverb B; 2: Selects A&B Parallel; 3: Selects A&B Cascade"
Source Audio,Ventris,Routing,I/O Routing Option,Sets input/output routing configuration,53,,0,7,,,,,0-based,,"0: Auto-detect; 1: Mono in - Stereo Out; 2: Stereo In - Stereo Out; 3: Mono In - Mono Out - Dry out 2; 4: Stereo In - Wet Sum to Mono; 5: Dual Mono - Independent Stereo; 6: Mono In - Independent Stereo Out; 7: Pre-Processing External Loop"
Source Audio,Ventris,Global,Reverb Send,Controls how much input is sent to the reverb,54,,0,127,,,,,0-based,,0-127: Reverb send amount
Source Audio,Ventris,Global,A/B Crossfade,Controls crossfade between engines A and B,55,,0,127,,,,,0-based,0: Full A; 127: Full B,0-127: Crossfade value
Source Audio,Ventris,Presets,Preset Decrement,Decrements selected preset,80,,0,127,,,,,0-based,Any value decrements preset,Any: Decrement preset
Source Audio,Ventris,Presets,Preset Increment,Increments selected preset,82,,0,127,,,,,0-based,Any value increments preset,Any: Increment preset
Source Audio,Ventris,Global,Remote Tap Tempo,Remote tap tempo control,93,,0,127,,,,,0-based,Any value triggers tap tempo,Any: Tap tempo
Source Audio,Ventris,Global,Remote Hold Function,Activates the hold/freeze function,97,,0,127,,,,,0-based,,0-63: Hold off; 64-127: Hold active
Source Audio,Ventris,Global,Remote Expression,Controls external expression pedal mapping,100,,0,127,,,,,0-based,,0-127: Expression position
Source Audio,Ventris,Global,Bypass/Engage,Controls effect bypass state,101,,0,127,,,,,0-based,,0-63: Bypassed; 64-127: Engaged
Source Audio,Ventris,Global,Toggle Bypass/Engage,Remote toggle bypass control,102,,0,127,,,,,0-based,Any value toggles bypass state,Any: Toggle bypass
Source Audio,Ventris,Presets,Recall Preset - Bypass,Recalls preset in bypassed state,103,,0,127,,,,,0-based,Value indicates preset number,0-127: Preset number
Source Audio,Ventris,Presets,Recall Preset - Engage,Recalls preset in engaged state,104,,0,127,,,,,0-based,Value indicates preset number,0-127: Preset number
